格网左下角经度（度）,格网右上角纬度（度）,格网相对Y坐标,格网相对X坐标,格网ID（唯一）,格网左下角纬度（度）,格网右上角经度（度）,格网编码,grid_id,lon,lat,station_id,spatial_type,coordinate_role,crs,source,quality_flag
114.1233,22.54,13,39,1235,22.53,114.1333,"39,13",1235,114.1283,22.535,SZ_GRID_1235,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1733,22.81,40,44,3724,22.8,114.1833,"44,40",3724,114.17830000000001,22.805,SZ_GRID_3724,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1133,22.54,13,38,1234,22.53,114.1233,"38,13",1234,114.1183,22.535,SZ_GRID_1234,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1533,22.81,40,42,3722,22.8,114.1633,"42,40",3722,114.1583,22.805,SZ_GRID_3722,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1033,22.54,13,37,1233,22.53,114.1133,"37,13",1233,114.1083,22.535,SZ_GRID_1233,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1333,22.81,40,40,3720,22.8,114.1433,"40,40",3720,114.1383,22.805,SZ_GRID_3720,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0833,22.54,13,35,1231,22.53,114.0933,"35,13",1231,114.0883,22.535,SZ_GRID_1231,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7733,22.45,4,4,372,22.44,113.7833,"4,4",372,113.7783,22.445,SZ_GRID_372,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.42,1,31,123,22.41,114.0533,"31,1",123,114.0483,22.415,SZ_GRID_123,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0933,22.81,40,36,3716,22.8,114.1033,"36,40",3716,114.0983,22.805,SZ_GRID_3716,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0533,22.54,13,32,1228,22.53,114.0633,"32,13",1228,114.0583,22.535,SZ_GRID_1228,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0633,22.81,40,33,3713,22.8,114.0733,"33,40",3713,114.0683,22.805,SZ_GRID_3713,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.54,13,31,1227,22.53,114.0533,"31,13",1227,114.0483,22.535,SZ_GRID_1227,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0333,22.81,40,30,3710,22.8,114.0433,"30,40",3710,114.03829999999999,22.805,SZ_GRID_3710,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0233,22.54,13,29,1225,22.53,114.0333,"29,13",1225,114.0283,22.535,SZ_GRID_1225,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7633,22.45,4,3,371,22.44,113.7733,"3,4",371,113.76830000000001,22.445,SZ_GRID_371,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0133,22.54,13,28,1224,22.53,114.0233,"28,13",1224,114.01830000000001,22.535,SZ_GRID_1224,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0233,22.81,40,29,3709,22.8,114.0333,"29,40",3709,114.0283,22.805,SZ_GRID_3709,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7733,22.78,37,4,3408,22.77,113.7833,"4,37",3408,113.7783,22.775,SZ_GRID_3408,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0133,22.81,40,28,3708,22.8,114.0233,"28,40",3708,114.01830000000001,22.805,SZ_GRID_3708,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.78,37,1,3405,22.77,113.7533,"1,37",3405,113.7483,22.775,SZ_GRID_3405,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9733,22.81,40,24,3704,22.8,113.9833,"24,40",3704,113.97829999999999,22.805,SZ_GRID_3704,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.77,36,91,3403,22.76,114.6533,"91,36",3403,114.6483,22.765,SZ_GRID_3403,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1033,22.41,0,37,37,22.4,114.1133,"37,0",37,114.1083,22.405,SZ_GRID_37,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6133,22.77,36,88,3400,22.76,114.6233,"88,36",3400,114.6183,22.765,SZ_GRID_3400,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9133,22.81,40,18,3698,22.8,113.9233,"18,40",3698,113.9183,22.805,SZ_GRID_3698,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5833,22.77,36,85,3397,22.76,114.5933,"85,36",3397,114.5883,22.765,SZ_GRID_3397,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2233,22.59,18,49,1705,22.58,114.2333,"49,18",1705,114.22829999999999,22.585,SZ_GRID_1705,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5333,22.77,36,80,3392,22.76,114.5433,"80,36",3392,114.53829999999999,22.765,SZ_GRID_3392,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5133,22.42,1,78,170,22.41,114.5233,"78,1",170,114.51830000000001,22.415,SZ_GRID_170,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4733,22.77,36,74,3386,22.76,114.4833,"74,36",3386,114.47829999999999,22.765,SZ_GRID_3386,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1633,22.59,18,43,1699,22.58,114.1733,"43,18",1699,114.1683,22.585,SZ_GRID_1699,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4633,22.77,36,73,3385,22.76,114.4733,"73,36",3385,114.4683,22.765,SZ_GRID_3385,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0733,22.59,18,34,1690,22.58,114.0833,"34,18",1690,114.0783,22.585,SZ_GRID_1690,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4533,22.77,36,72,3384,22.76,114.4633,"72,36",3384,114.45830000000001,22.765,SZ_GRID_3384,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.59,18,31,1687,22.58,114.0533,"31,18",1687,114.0483,22.585,SZ_GRID_1687,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4433,22.77,36,71,3383,22.76,114.4533,"71,36",3383,114.44829999999999,22.765,SZ_GRID_3383,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0233,22.59,18,29,1685,22.58,114.0333,"29,18",1685,114.0283,22.585,SZ_GRID_1685,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3633,22.77,36,63,3375,22.76,114.3733,"63,36",3375,114.3683,22.765,SZ_GRID_3375,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9633,22.59,18,23,1679,22.58,113.9733,"23,18",1679,113.9683,22.585,SZ_GRID_1679,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3433,22.77,36,61,3373,22.76,114.3533,"61,36",3373,114.3483,22.765,SZ_GRID_3373,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9533,22.59,18,22,1678,22.58,113.9633,"22,18",1678,113.95830000000001,22.585,SZ_GRID_1678,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3533,22.55,14,62,1350,22.54,114.3633,"62,14",1350,114.3583,22.545,SZ_GRID_1350,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9433,22.59,18,21,1677,22.58,113.9533,"21,18",1677,113.94829999999999,22.585,SZ_GRID_1677,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3033,22.55,14,57,1345,22.54,114.3133,"57,14",1345,114.3083,22.545,SZ_GRID_1345,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9333,22.59,18,20,1676,22.58,113.9433,"20,18",1676,113.9383,22.585,SZ_GRID_1676,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2833,22.55,14,55,1343,22.54,114.2933,"55,14",1343,114.28829999999999,22.545,SZ_GRID_1343,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.59,18,17,1673,22.58,113.9133,"17,18",1673,113.9083,22.585,SZ_GRID_1673,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2633,22.55,14,53,1341,22.54,114.2733,"53,14",1341,114.26830000000001,22.545,SZ_GRID_1341,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8933,22.59,18,16,1672,22.58,113.9033,"16,18",1672,113.8983,22.585,SZ_GRID_1672,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1533,22.42,1,42,134,22.41,114.1633,"42,1",134,114.1583,22.415,SZ_GRID_134,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2333,22.82,41,50,3822,22.81,114.2433,"50,41",3822,114.23830000000001,22.814999999999998,SZ_GRID_3822,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2133,22.55,14,48,1336,22.54,114.2233,"48,14",1336,114.2183,22.545,SZ_GRID_1336,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.45,4,14,382,22.44,113.8833,"14,4",382,113.8783,22.445,SZ_GRID_382,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1933,22.55,14,46,1334,22.54,114.2033,"46,14",1334,114.19829999999999,22.545,SZ_GRID_1334,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1733,22.82,41,44,3816,22.81,114.1833,"44,41",3816,114.17830000000001,22.814999999999998,SZ_GRID_3816,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2133,22.76,35,48,3268,22.75,114.2233,"48,35",3268,114.2183,22.755000000000003,SZ_GRID_3268,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6333,22.62,21,90,2022,22.61,114.6433,"90,21",2022,114.6383,22.615000000000002,SZ_GRID_2022,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1833,22.76,35,45,3265,22.75,114.1933,"45,35",3265,114.1883,22.755000000000003,SZ_GRID_3265,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5833,22.62,21,85,2017,22.61,114.5933,"85,21",2017,114.5883,22.615000000000002,SZ_GRID_2017,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1533,22.76,35,42,3262,22.75,114.1633,"42,35",3262,114.1583,22.755000000000003,SZ_GRID_3262,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5733,22.62,21,84,2016,22.61,114.5833,"84,21",2016,114.5783,22.615000000000002,SZ_GRID_2016,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2333,22.44,3,50,326,22.43,114.2433,"50,3",326,114.23830000000001,22.435000000000002,SZ_GRID_326,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5433,22.62,21,81,2013,22.61,114.5533,"81,21",2013,114.5483,22.615000000000002,SZ_GRID_2013,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1133,22.76,35,38,3258,22.75,114.1233,"38,35",3258,114.1183,22.755000000000003,SZ_GRID_3258,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5333,22.62,21,80,2012,22.61,114.5433,"80,21",2012,114.53829999999999,22.615000000000002,SZ_GRID_2012,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0833,22.76,35,35,3255,22.75,114.0933,"35,35",3255,114.0883,22.755000000000003,SZ_GRID_3255,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9033,22.43,2,17,201,22.42,113.9133,"17,2",201,113.9083,22.425,SZ_GRID_201,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0733,22.76,35,34,3254,22.75,114.0833,"34,35",3254,114.0783,22.755000000000003,SZ_GRID_3254,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4933,22.62,21,76,2008,22.61,114.5033,"76,21",2008,114.4983,22.615000000000002,SZ_GRID_2008,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0633,22.76,35,33,3253,22.75,114.0733,"33,35",3253,114.0683,22.755000000000003,SZ_GRID_3253,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4433,22.62,21,71,2003,22.61,114.4533,"71,21",2003,114.44829999999999,22.615000000000002,SZ_GRID_2003,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0433,22.76,35,31,3251,22.75,114.0533,"31,35",3251,114.0483,22.755000000000003,SZ_GRID_3251,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4333,22.62,21,70,2002,22.61,114.4433,"70,21",2002,114.4383,22.615000000000002,SZ_GRID_2002,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.0333,22.76,35,30,3250,22.75,114.0433,"30,35",3250,114.03829999999999,22.755000000000003,SZ_GRID_3250,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8933,22.43,2,16,200,22.42,113.9033,"16,2",200,113.8983,22.425,SZ_GRID_200,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9633,22.76,35,23,3243,22.75,113.9733,"23,35",3243,113.9683,22.755000000000003,SZ_GRID_3243,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4033,22.62,21,67,1999,22.61,114.4133,"67,21",1999,114.4083,22.615000000000002,SZ_GRID_1999,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9333,22.76,35,20,3240,22.75,113.9433,"20,35",3240,113.9383,22.755000000000003,SZ_GRID_3240,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3733,22.62,21,64,1996,22.61,114.3833,"64,21",1996,114.3783,22.615000000000002,SZ_GRID_1996,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9233,22.76,35,19,3239,22.75,113.9333,"19,35",3239,113.92830000000001,22.755000000000003,SZ_GRID_3239,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3633,22.62,21,63,1995,22.61,114.3733,"63,21",1995,114.3683,22.615000000000002,SZ_GRID_1995,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8933,22.76,35,16,3236,22.75,113.9033,"16,35",3236,113.8983,22.755000000000003,SZ_GRID_3236,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3433,22.62,21,61,1993,22.61,114.3533,"61,21",1993,114.3483,22.615000000000002,SZ_GRID_1993,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8833,22.76,35,15,3235,22.75,113.8933,"15,35",3235,113.8883,22.755000000000003,SZ_GRID_3235,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.61,20,13,1853,22.6,113.8733,"13,20",1853,113.8683,22.605,SZ_GRID_1853,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8733,22.76,35,14,3234,22.75,113.8833,"14,35",3234,113.8783,22.755000000000003,SZ_GRID_3234,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8533,22.61,20,12,1852,22.6,113.8633,"12,20",1852,113.8583,22.605,SZ_GRID_1852,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8433,22.76,35,11,3231,22.75,113.8533,"11,35",3231,113.8483,22.755000000000003,SZ_GRID_3231,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8333,22.61,20,10,1850,22.6,113.8433,"10,20",1850,113.8383,22.605,SZ_GRID_1850,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7533,22.76,35,2,3222,22.75,113.7633,"2,35",3222,113.75829999999999,22.755000000000003,SZ_GRID_3222,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.43,2,1,185,22.42,113.7533,"1,2",185,113.7483,22.425,SZ_GRID_185,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.76,35,1,3221,22.75,113.7533,"1,35",3221,113.7483,22.755000000000003,SZ_GRID_3221,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8633,22.59,18,13,1669,22.58,113.8733,"13,18",1669,113.8683,22.585,SZ_GRID_1669,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.1933,22.44,3,46,322,22.43,114.2033,"46,3",322,114.19829999999999,22.435000000000002,SZ_GRID_322,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8533,22.59,18,12,1668,22.58,113.8633,"12,18",1668,113.8583,22.585,SZ_GRID_1668,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.75,34,91,3219,22.74,114.6533,"91,34",3219,114.6483,22.744999999999997,SZ_GRID_3219,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8433,22.59,18,11,1667,22.58,113.8533,"11,18",1667,113.8483,22.585,SZ_GRID_1667,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6333,22.75,34,90,3218,22.74,114.6433,"90,34",3218,114.6383,22.744999999999997,SZ_GRID_3218,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8333,22.59,18,10,1666,22.58,113.8433,"10,18",1666,113.8383,22.585,SZ_GRID_1666,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7333,22.57,16,0,1472,22.56,113.7433,"0,16",1472,113.73830000000001,22.564999999999998,SZ_GRID_1472,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8133,22.59,18,8,1664,22.58,113.8233,"8,18",1664,113.8183,22.585,SZ_GRID_1664,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2733,22.42,1,54,146,22.41,114.2833,"54,1",146,114.2783,22.415,SZ_GRID_146,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7433,22.59,18,1,1657,22.58,113.7533,"1,18",1657,113.7483,22.585,SZ_GRID_1657,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4633,22.56,15,73,1453,22.55,114.4733,"73,15",1453,114.4683,22.555,SZ_GRID_1453,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.7333,22.59,18,0,1656,22.58,113.7433,"0,18",1656,113.73830000000001,22.585,SZ_GRID_1656,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.2633,22.42,1,53,145,22.41,114.2733,"53,1",145,114.26830000000001,22.415,SZ_GRID_145,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6433,22.58,17,91,1655,22.57,114.6533,"91,17",1655,114.6483,22.575,SZ_GRID_1655,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4233,22.56,15,69,1449,22.55,114.4333,"69,15",1449,114.42830000000001,22.555,SZ_GRID_1449,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.6233,22.58,17,89,1653,22.57,114.6333,"89,17",1653,114.6283,22.575,SZ_GRID_1653,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.4133,22.56,15,68,1448,22.55,114.4233,"68,15",1448,114.4183,22.555,SZ_GRID_1448,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5933,22.58,17,86,1650,22.57,114.6033,"86,17",1650,114.5983,22.575,SZ_GRID_1650,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.3933,22.56,15,66,1446,22.55,114.4033,"66,15",1446,114.3983,22.555,SZ_GRID_1446,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
114.5533,22.58,17,82,1646,22.57,114.5633,"82,17",1646,114.5583,22.575,SZ_GRID_1646,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.9333,22.7,29,20,2688,22.69,113.9433,"20,29",2688,113.9383,22.695,SZ_GRID_2688,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
113.8033,22.58,17,7,1571,22.57,113.8133,"7,17",1571,113.8083,22.575,SZ_GRID_1571,interpolated_observation_grid,grid_center_not_station,EPSG:4326,Shenzhen Meteorological Bureau / interpolated observation grid,interpolated_observation_grid
