scenario_family,seed,decision_step,timestamp,condition_id,delay_min,missing_rate,noise_sigma,observation_seed,observation_digest,eligible_records,available_records,mapped_edge_coverage_mean
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,1481605936,fd4cc95d95d63bc9570749c199f8be8e025229cca8030f3a4160c932b49676be,474,241,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2262419828,0012d4d8e7d2b7347be315534136c5464bd89120b82297e1902fb542d0495dc2,288,269,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3951769572,22215733b2070fdcdd2d64f006f2e0057a3c7a8fbf446520ec1424573e003957,592,448,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3978555565,ab30edbd920f209ede40e743b48d8974f18d633d57fa018f1c115ce8ed9e92db,294,143,0.11844642266625083
anisotropic_band,8102,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,2542632374,a904659e4e04d2ae2eeb43114233bb9c98716254ba2297e17f4bb6ba98e85fc4,482,482,0.11844642266625083
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1454935969,555d51ee128d2bf0af98a4f14dbffb2324cd3500af663b43b29d3322dd65e054,304,304,0.11844642266625083
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,3081286675,f598600c122071c69ceb4d6016416b251a3b0bfc1fa30d07f11bbe09c6cc15f7,232,195,0.11844642266625083
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,471973398,d6904d1d8a57adf3e7ea3011e14a01ee19f088f67ece276d8cf568c81d34b00d,161,82,0.09774531533518085
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2321316082,81242ad16a0c1815333ba09791d0ca402e47978c84a36f5c17a5583b6481c299,243,11,0.02259968418668242
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2157935095,3de6230ecb64c20238dd7a93312ec98952b68c916d2a8c86e2a034c149ca19a0,152,124,0.11209284779010723
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2784449713,d615cc3ea7c03eb01404448c31ea6766504832cf924510e0956d80b000d881e0,304,160,0.11844642266625083
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,4008431337,7602bb7448e8a5ecfe9d5856bf56365a1fa49fbd4a0e11230aecba80d9c66025,155,9,0.0210501600879348
anisotropic_band,8103,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,600537184,e222d9dc2d5c9f67ad52bb9fa2e04b6dc8bb420beeb8e0b84cc98ede7c543422,242,242,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,161762600,2d4e0ec546d55437fb63fdc16f9d7ca6cee6ef8ae68b4df612394cc4119a5b5e,592,592,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1759225842,5e7f1c82418896e58a34519a4e0ee6779441fe2cdf9ce4b0cb6cc79591f8d7a1,479,442,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,3702800602,3a509d85ea79b3b690c2c29e0a867255b566f0161db09792d02c576767e97993,295,227,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,2184534622,ed451a25ca60cba4ba93104b678caf0b65a85be59c8a8121abe03b4adc3a97b9,448,219,0.11706314302683066
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,1431798098,d5dd645bb1c4ab372b9e451aff10973759b16843aa3f02f9089b21ae40b47214,308,282,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3226805998,093a49d3dfaa0eb65ff0e9e2d5dcf72c811207a412ec0e7044e5acdc34025ffc,592,448,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,4221162909,a87e49e58b68d25283d93ee2eaf2abc468f2cf8b6650bfab2b7d4349ae0ccba1,326,163,0.11844642266625083
anisotropic_band,8103,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,254476993,c4f4231df4712c22363a42cd5de47d5aa15bf494516a555fdc79025366768c28,461,461,0.11844642266625083
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,125010306,7026e8a9803f8a4134b023ac34e9dee4d8d7c72c94cb925a64715d7a1a8360b1,304,304,0.11844642266625083
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,3376075078,fd86f241798f4fc0b3320e6f48dc7eea5a6ff60d97e4bfafb37bdf19c9903761,245,208,0.11844642266625083
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2625881904,e6f71c2f341491d746c686db58298cda212b4d41997ddf1e8ec9b577435d5be0,153,83,0.088430581760096
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2897260493,76b143eea64a1cdbc1677e6e2e1edcbbf559d25a158ec7800fa02537a02d6fb1,239,14,0.03177181052249957
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,1353674960,da561ed58c6da1b576ecf0bdd16884714d225f8c8109b1d32039cc08a58ff7fb,155,128,0.11526145753469108
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2598845867,60bc7c5492fe624f640f036cc4dd5242d7dd1dddf5d659798c8796c2d8f569a1,304,160,0.11844642266625083
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,3959377008,b2062fc63f21a5a61c4ad9be15bf2253e13fa01a4453235edb215ec1564b6deb,145,7,0.01898322357079643
anisotropic_band,8104,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,270661202,a75b575d9f3abf51d82e0f93bd0133019b9273c916e06c849fd2c9e25122c2ea,247,247,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,3995255333,fa26fcbaf0bb263d0813b067d492a1be6db17fb3a464e48910b8332390ed7589,592,592,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1183018402,14150276f9d4275537bd1db64fc2bf03425533cabb342107ccf9b96627122660,482,449,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,990371644,9ec6596359893df387d1493dec669ace4af09a676b397a791c190196f6a00c8d,316,234,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,3629087080,7ec6d41d0e0cbc997e104e85af6eb51f9fecd1ca7fe1e5d9baeb4410906db726,489,248,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,757502204,3759e445c00a876d6298ed312e2d5c59c10544e9843385fa28f70a21360d8603,293,269,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,1400417740,64b882e7e3458a68a3720c6bb9251490bd077575da84df91863c59145c21ef9a,592,448,0.11844642266625083
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,643243160,c9b53a6261eb3aafd5c4dd405adf50465142fd45ee611108085c0ab626d7a233,283,140,0.11751059238816872
anisotropic_band,8104,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,384653660,d846ead46fd7cfad42bc615c6cc8aca154f7c317c5e4af71d7cfd83111e89c20,476,476,0.11844642266625083
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,2112312648,2041305759b66a00418e8134088dd5e02103c362d927da3465227c5c99c0eb99,304,304,0.11844642266625083
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,3669735027,442765d76ff5def8dc2f01a74904b34a99540649720292ce6e5cb49389a82903,248,211,0.11844642266625083
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,2821282487,59889c8cae9e5991ac2bdcb8ed2d193cf7a694d34ecbd8b92fa417480cdff693,132,72,0.10240434548909008
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,4159404847,49cf6355a37a1c2b8cfe1dbcc38dad8a7d686591952ade40a788c4819abed284,247,14,0.0340608379437818
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,3353022037,8551346a9ea8509bc2e8501693c93ef459c23dfa3abac5faf4ad2711c297c7da,152,123,0.11743655148790949
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2852679754,68f4b101b8bbf0640655b4862070f854266b1dd8695fb548abc557ecab113ef4,304,160,0.11844642266625083
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1242615544,d39a3c3fb0c6610917969f0e86b1b8a630792d662da5916e91cebfcc4ff82a3b,158,5,0.011220682689252135
anisotropic_band,8105,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,466979104,e558c54155b9eb81ae4bfeebe52ebc386cb579c483955972261ee3f4c96fdd4e,236,236,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,1516298951,c4355ae5adfbcc4f6f0b80100bcda4c8e837bc4abdd4dcb0a0515bc6b9e8fd03,592,592,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1024485465,5bc44423deefe46ef770fb102c02355ffaed0a61bb2e099d86fd288e7038d3d2,458,426,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,567051008,5d1759db55d76d1029abd17dff67db5f08d9439c051a0035dff43630e903b644,291,223,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,4136360331,0a3a4c354586991abfe21c3fdbb48672842d46442fab71b337ff48b9a5b8054e,456,230,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,783828673,97687a18c59579174a98e5ab1e707bfeb088dd2e88bbb8823f0c3b3d98d38574,299,271,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,63789495,b3b9942461efa0fdad31ddc765281d5c8bfebd0f511c6012567574b1c7f7d926,592,448,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3905508822,8ac6283916973cc9199118a2185dae4bb48d8022494bf357fec1f4d064ae001c,301,150,0.11844642266625083
anisotropic_band,8105,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3724002574,4eea66657b8b64820f828081c582ee0c76388a173a3e7650caa77cc315f45c05,471,471,0.11844642266625083
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,1310167051,7d9c92eca10e286995ee420afbad8ed9a2dca9c0455822729c9bca5a87bc8676,304,304,0.11844642266625083
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,2152867071,62e96b3d577c239eb9e9fd53db1bcc8dd4923f5bf2a1e4757c10ac02f42b2f0b,236,202,0.11844642266625083
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,616335123,c2ab673a036bbbd8ea0c62f03c4e8586c250e3485c4f5efab412a6e33f5abefc,157,94,0.11049943172692596
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,2704489326,d1f019b5fa2b112c1fa216cb9df3c9cb0dd442e3a8539c49432d1fc59e24bdeb,251,14,0.03780818693574432
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,3782189920,28a87be16d3b42f5d4ca3ca10cc4bea53137a9b2d10a18178e1ca36c968b99e4,163,142,0.11486419605627798
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,3171503491,c3473a0f1af46c87aa418c250f0192397945c55ad72aaa96c28070f441dba3cf,304,160,0.11844642266625083
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,3341983276,97d5180782f9ac37a8fd6d54061648a17a49393074ef0328a8e2f4b13a77d8aa,145,8,0.02158427180370802
anisotropic_band,8106,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,3397247142,ab07a3abcef47c29aa1f7115198bc4c0e184c7c713f58828125701a3101023d8,233,233,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,3374896989,a8606745c0617836bb761beb0c39f90a1483e1e06c8de861fd5b07ee172bfd7b,592,592,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,396656782,cb611c74c727192d58ab036a906f7e57cbb8ceb166547b39e0c2492eb59f1c1a,484,443,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,549690588,cf59774b032dd4069af6ed6fb931c784a68d848ad0e5cb6e7399c1d9a370bb0d,275,215,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,2546169653,c0c539e5847fe69dc8683b09f6e7333fd35019b6085943d4ce1f8a36a848f449,484,240,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2385143714,008d8a62c674116343cf4522821a468745d8889f93829f3515ab41803f0664bd,306,285,0.11667868995387808
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3415578899,2d6e9319fe1a3a408286e8e5519fe226460c51ab3c199ba6dac95bc457b1e016,592,448,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,603356906,b908a93765ad7572175bba9e56a457babbce7d846f8fb9229bf5fded41e7edd9,305,160,0.11844642266625083
anisotropic_band,8106,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,946731562,44da5de67a5738f3d4ea41fa3b418b8ad641e49644ab08c8415430871cc25f4e,470,470,0.11844642266625083
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,413434214,e1bd520a6fa780f213c263799255dab74a241d051e69f1b1926f173b7117ebfe,304,304,0.11844642266625083
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,2052012948,9e80d54cafc94ee1bab7c16a9591c4b97eb4a6d41a07bdd159c05008bcb3b4f4,251,212,0.11844642266625083
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,1151229826,1aa4612681b635ff7461dc12b013e3424ab4013397a0d77f4b8c01d2e4a4136c,147,78,0.10386521273640638
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,1597140374,e18dbe26c21f305c92c6f3055ac3dee427120b4711fad7d9b98e8db33dc121d7,250,11,0.02569827727390747
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,2873877945,caa241e1603edeeefcb6b5199f425f0dfdff782fbdcc365db0cede70acb64345,160,135,0.11530926267346668
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,608482354,b461fe138b83309702f899bdf33c2afae147d10e76fe904780ee454e4f1eb240,304,160,0.11844642266625083
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,19372609,f751a6b1525c45167a9026fb5f578f5a411164323522b10a36967622d808cbd3,154,9,0.021117803539529464
anisotropic_band,8107,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,2552321526,6a9a1306895c95af8ed5f57de07c2399b630e72a8980110bc3bc71ecf784eda8,234,234,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,3311729686,7848e6dff6e2e40c11cb02b4f0dfb1220d92a121e7bd6830aedd2e5c6325f460,592,592,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,400137001,c268b96f24dd1422b27847697c61145126af058f948b3850b10ac129c6b35ed9,475,435,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,3905100657,bd0e4fffeaefcd211558994894d4e7fae844b58f42d7d1e2fbe2288474489d61,283,220,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,1079949079,24a8fcc98cfb5af35f42f28c6b2c4f8bc8e3f66634a0486cfb8975b2c3e31fec,480,250,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,3516637254,f999b231e7b43897c922d55eb7ab935bbc7b7d75b63268c476919d4f24fedde3,308,287,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,438217023,ef90bff4b032e90d24cbbb9edd3ab7ea3769658781a3b8597feaf24d5b3e4726,592,448,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3343806502,0498b1a2f839668b119bcbb21745614698125c4677d00e0cab3ae2c51991ab31,305,161,0.11844642266625083
anisotropic_band,8107,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3678091230,ba556864ffb7fa3367e82c3cc98d372e0917397c0ccbaecb19942732eacfb9f7,469,469,0.11844642266625083
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,4124910702,be2211d1eadacb77266139c940cbbfade093851efffc6e91c698deb5ebd649f9,304,304,0.11844642266625083
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1463385878,2bdd601559b271cad748e05b49f654f0c7b44fe96b5cc8667fbc188ecb254ae3,237,196,0.11844642266625083
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,3074417645,bfbba9153381d1f7469ca735aee5ebf793bc4d7b8a295e754b626df98bb46d78,145,76,0.10993434175744299
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,771581524,bcda3d6b6bf30e8d0f4b7319c886d5b3b6c9702b227794bf88f5c97cd5bd5149,242,13,0.03514454598525613
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,3272938813,b8c972b3ec2610b1e38b4240bac11462a66a8c1d671749fa72cd5738d96ca8b3,151,127,0.1162882671510707
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2444070063,9a836c6b2e733e98b1fe83619ca90e2a386cb095bcec35ae22ff7676ba2af4b9,304,160,0.11844642266625083
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,4047934104,8621336d1e46161c14b3f2ad76d15c5f7840bb27ef6c4fa6afee3a092a806442,158,13,0.03318339674266968
anisotropic_band,8108,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,2302210876,685b0eda9a214982e07fb27c147fd7d3f8fd8fcfb99d11f126a24c366a5d01d2,244,244,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,4003120324,5bb9263df2f0f0238773c014a1d5f0236e5dba5f7799d714444f0d464d6cdb57,592,592,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,1416395974,75d6dd9daaabcf5ef5d480595f14f5134571e5de3fc1b0091f9b27c43a937390,468,429,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,1150118500,5e2914dd9f9ea61699340a86dca76c4bb53501b9db8159d5388cc4106344f64d,282,217,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,1152197434,2a13845ec4f9a402dc3b59756f52150fece2d47dc0f553522e569443b0fff463,483,239,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,1273137853,691a94a1bf600281059168fd1adc57a15e6adf80582409fb809302769aee6d8f,296,262,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,4025985934,d3a1135034bc973487204adc2bd99a04a6a88c1dad47c91875854ec2d22ad902,592,448,0.11844642266625083
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,2473929700,f06cef2a482dabe425f114eed33e805ff54150d772cc8c14571b6244a2d7cbbe,294,155,0.11768695031794184
anisotropic_band,8108,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,1121749942,117b0075e7eff6e44bd8fb4301a98eec51ab863cc62d234e7683fa6aee58baad,480,480,0.11844642266625083
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,586480872,d4f2cd44bfcdf5c136654bd96aefcd9a3d0770860f50390eada588fe89215406,304,304,0.11844642266625083
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,936168921,f8c7e83f578d91f18fdbf873a391a2a6cfacd7112d1326abf5dc92e1cf3013c9,246,207,0.11844642266625083
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,617966865,8d2fe3c87bb955612a527dbf1cce290a8adce28eb6f114c0b7e60bfef07dda9b,144,76,0.10489421305416893
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,582112486,e4766236cc28630527c47340b25a1ef1bfa4c5b0683ce4a43421552f7b7ba1cb,229,13,0.030319791847596
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,3511941438,a58bec864618ade8f76043984f81e5d656ba7b679a58e5ddb0dc13dbb23865c0,159,132,0.11661400575826361
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,1720122362,3b306f93563c93a7e9b6446d2c3c180deab0e2163785fabd787650305f3188e4,304,160,0.11844642266625083
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,1810375835,5ea90373eb0bbb4bf95283ff562cc3dac47563ca0caff2a070d5f493d1f3b137,156,11,0.03058026055590864
anisotropic_band,8109,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,1786534030,521e4832400b092520901898e1834bb13bb12afa7074dbd8c05b8225ac91bc2f,237,237,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,81706943,9c51cb7864cfc3bd8dece3202fa404c9cab1f326a714ffc420ef6525809859d1,592,592,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,3693605785,46bccc6e19134bfb55145c9b7800368f94de64e6694a29334741b69c9588f0ba,484,449,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,3864360981,073a0155ba887207a565f70204874beed73971d62127edd89e8f671b6d8547f8,307,244,0.11661194889432476
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,506971532,4e7411ca3ecdf90d97062d2cde4f301b84734e5b5787d65854b9ff1d80acf806,466,236,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2331654829,85ab704c332279015c6c5aa21e92f09ef33040172d72b25e46cf862de393f94b,314,283,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,4061108548,ee51af0a4fa1fd6757b6df57534bf876567a149d815ac16bf0530616f2e289db,592,448,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,3978136037,dc6578cb86dce0eab93dad5ec6519c9cca66ba4d90ce7b7276ab6bd7a0c96964,285,157,0.11844642266625083
anisotropic_band,8109,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,1931515072,8f2062ea8ee9330b14864b39a918aac32ad8c0644df36df8e2b2b5f0501ffdca,456,456,0.11844642266625083
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,4003516445,84d64d4bc8d02bf9bf374e7d52c9d439d5e38a8c2c46f602359dd89f32655a1f,304,304,0.11844642266625083
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C01,10,0.2,0.05,1501546374,5577b7e285341eb86d4a5711def67bef8632aacdafe2570d581ab774f6343fd9,260,217,0.11844642266625083
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C02,30,0.5,0.15,3480573150,5ed4e29b530f8a20abd076a5a351a40910e7786ec7ef62a5f9191ebdf3e4a4a6,146,86,0.11247513298209058
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C03,60,0.2,0.15,1782656818,5155e2879c4659a828394634f62875b2c9f73c6c9f61b28e63b7399b90712dd4,236,12,0.02758304776738361
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C04,10,0.5,0.0,569641669,d7742a677a9545396a85f8f865112040cf3e7bddfa3a4d639af1cd0220661779,148,124,0.11844642266625083
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C05,30,0.0,0.05,2735316681,4040b7169caf89b401b7657f0db5d903d8511ae6cb0706b35ff2a4f91a7e829a,304,160,0.11844642266625083
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C06,60,0.5,0.05,3910180744,f23a7e0effacb3ca57acd047fd64fd6fcdb05b2e3a203dd8a52e15f8324b2e9e,146,11,0.023208093686127564
anisotropic_band,8110,4,2023-09-07 13:00:00+08:00,C07,0,0.2,0.15,235823999,6f7a7804b3a22c01a528539531c1f40b664d5b7eea76ac9d0cb947a33ff94f54,248,248,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C00,0,0.0,0.0,3956991887,5010bb68a715815f5b0fde4bfb222dfa32c1727159a6dc0c964762560a81dc97,592,592,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C01,10,0.2,0.05,2874602188,fb72a8fd2c738047f06e177555a1951ec28860d76532df05a891f45b0ddaaa98,474,440,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C02,30,0.5,0.15,209749365,11d4e63007367d052c65a6dd5ad8c0962b6f023226b0e9781dda67825c9e8b47,302,228,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C03,60,0.2,0.15,3523952151,e29d12eaa16970749ee8ab0c9fc3e5cb8777c2c4e546de0f3d5a33e511bc1849,468,243,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C04,10,0.5,0.0,2806693285,eba00b53e39e4e58df98103b97f4bbeb832cd082aca954ca261fed76ddc21733,305,281,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C05,30,0.0,0.05,3755829964,9d504e3537872304233ea9f2309be4056a1bb060434cfc76f0cf1330357c46c0,592,448,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C06,60,0.5,0.05,861686953,b13b1bf783e0a9368f3a6ca03abbe5948ab88d300fe775a818543f3d494c5753,282,137,0.11844642266625083
anisotropic_band,8110,8,2023-09-07 14:00:00+08:00,C07,0,0.2,0.15,3225925038,eff1afe912441c57caa90fd1363413bc0ab9812be64077ee76733254a873f435,462,462,0.11844642266625083
anisotropic_band,8111,4,2023-09-07 13:00:00+08:00,C00,0,0.0,0.0,3810470425,43d8576f5848fc6cd6ab614e66ab292a17eee60c1e5ee2d4ef4583ba9b4112bc,304,304,0.11844642266625083
